,m,x,y,z,vx,vy,vz
49232,0.01995136,1.69619,-18.5884,7.2556,-0.614881,0.469614,-0.757688
49233,0.01995136,2.06898,-19.2288,6.44403,-1.15529,0.30902,-0.359594
49234,0.01995136,1.2252,-19.0406,6.97148,0.117395,0.20348,-0.723929
49235,0.01995136,1.90306,-18.7075,7.19152,-0.221093,0.979661,-1.18354
49236,0.01995136,2.45883,-18.6504,6.63419,-0.560582,1.15998,-0.298651
49237,0.01995136,1.40506,-19.2438,7.09782,-0.741086,1.59053,0.210244
49238,0.01995136,2.05957,-19.1271,7.29632,-0.347753,0.175222,-0.214767
49239,0.01995136,2.14766,-18.9099,6.75224,0.528599,0.961391,-1.16466
49240,0.01995136,1.96328,-19.0646,6.64789,-0.200477,1.32965,1.09793
49241,0.01995136,1.20648,-19.237,6.95517,-0.372844,1.57614,-0.895288
49242,0.01995136,1.64125,-19.6173,7.17193,-0.241677,1.34042,-0.700054
49243,0.01995136,1.3635,-18.6872,6.36916,-0.199577,0.30771,-0.0986693
49244,0.01995136,1.2218,-19.1077,6.5852,0.014793,0.714743,0.463548
49245,0.01995136,1.58475,-18.8933,7.44354,-0.0818375,0.690446,0.0226483
49246,0.01995136,1.54178,-19.4973,6.60337,-1.13973,1.06727,0.337758
49247,0.01995136,1.8421,-18.5025,6.64588,-1.17805,0.640633,0.247433
49248,0.01995136,1.54663,-19.038,6.15953,0.0165106,0.520701,-0.64869
49249,0.01995136,2.0081,-19.2559,7.32806,-0.329893,1.45796,0.0399035
49250,0.01995136,1.88514,-18.722,6.62319,-0.354217,0.562926,-1.68594
49251,0.01995136,1.50971,-19.3145,7.03259,-1.66354,0.797845,-0.26381
49252,0.01995136,1.63531,-18.6842,6.551,0.23415,0.00173759,0.199086
49253,0.01995136,2.08903,-19.2874,6.52491,0.578398,0.391217,-0.371575
49254,0.01995136,1.12681,-19.0969,6.96941,-1.06805,0.246543,-0.653902
49255,0.01995136,1.66646,-19.5625,6.68759,-1.06966,1.62694,-0.87959
49256,0.01995136,2.49056,-18.3541,6.88422,-0.464412,1.08688,-0.456109
49257,0.01995136,1.53913,-19.3832,6.31727,-0.825325,1.24505,-1.01005
49258,0.01995136,1.12991,-19.6231,6.75001,-0.460148,1.47265,-0.159306
49259,0.01995136,1.93626,-19.2114,6.91009,-0.0476628,2.41578,-0.0913255
49260,0.01995136,2.1399,-18.7814,6.17399,-0.0922345,0.50619,-0.148482
49261,0.01995136,1.20956,-19.2859,6.50287,-0.235823,0.0179692,-0.199379
49262,0.01995136,1.56869,-19.1267,7.10255,-0.948953,1.92172,-1.10192
49263,0.01995136,0.939853,-18.5236,6.5301,-0.407077,0.534164,-0.412077
49264,0.01995136,2.00188,-19.6602,6.52583,-0.123074,1.1383,-1.08027
49265,0.01995136,2.00004,-19.0906,6.63731,0.0690248,2.27237,-0.882291
49266,0.01995136,1.71618,-18.7292,6.46394,-1.04742,1.56995,0.410835
49267,0.01995136,0.914966,-19.1131,7.33274,-0.466787,0.886991,-0.451939
49268,0.01995136,1.68662,-18.7462,7.05163,0.895987,0.742617,-0.744613
49269,0.01995136,2.22339,-18.8984,7.50335,-0.0656576,0.712449,-0.531591
49270,0.01995136,1.44352,-18.9073,6.90415,-0.279268,-0.213618,-1.45934
49271,0.01995136,2.32914,-19.2079,7.00279,-0.513185,-0.135533,-0.363294
49272,0.01995136,2.03713,-19.2284,6.27692,0.437789,0.592699,-0.330925
49273,0.01995136,1.34458,-19.4532,6.51542,0.164301,0.583211,0.353117
49274,0.01995136,1.71202,-18.7598,6.56267,-1.31173,-0.305602,-0.385574
49275,0.01995136,1.42902,-18.8921,6.89135,-1.36696,-0.336925,-0.513327
49276,0.01995136,1.82545,-18.8673,6.98015,-0.712844,2.48765,-0.00663573
49277,0.01995136,2.3104,-18.6076,6.91813,-0.978946,1.34625,0.221108
49278,0.01995136,2.24934,-19.0928,6.82504,-1.33221,-0.0511902,-0.227658
49279,0.01995136,2.54772,-18.7087,6.9032,-1.13,0.588212,-0.324619
49280,0.01995136,1.67854,-18.6824,7.54837,-0.721825,0.469132,-0.672612
49281,0.01995136,2.07665,-19.0184,7.64722,-0.794946,0.988587,-0.295771
49282,0.01995136,2.1356,-19.4624,6.87782,-1.03512,1.75818,0.0745913
49283,0.01995136,1.70746,-18.2072,6.77902,-0.794392,1.23132,0.305006
49284,0.01995136,0.958497,-18.7677,7.15049,0.215059,0.959405,-0.371793
49285,0.01995136,1.9654,-18.6457,6.21429,0.163208,0.59122,-0.86633
49286,0.01995136,1.34553,-19.5274,6.53276,-0.0370923,1.1913,0.467159
49287,0.01995136,1.66007,-19.423,6.8361,0.349287,0.233984,0.74999
49288,0.01995136,1.35798,-18.3115,6.38802,-0.964552,0.560275,-0.521864
49289,0.01995136,1.74483,-19.2871,6.72968,-0.929422,-0.310925,0.875726
49290,0.01995136,2.10087,-18.3361,6.78455,-1.04154,1.52576,-0.126468
49291,0.01995136,1.49533,-19.4883,7.36034,0.166088,0.672897,0.126872
49292,0.01995136,1.95352,-18.2655,6.39912,-0.871662,0.442563,-0.0598135
49293,0.01995136,1.15201,-18.9767,6.79047,-0.295077,1.04013,-1.56309
49294,0.01995136,1.71241,-19.8828,6.34912,-0.945884,0.923501,-0.0799207
49295,0.01995136,1.74951,-19.3495,6.64478,1.13726,0.725105,-0.135025
49296,0.01995136,2.17738,-19.195,6.67611,-1.72428,1.30169,-0.198872
49297,0.01995136,1.87336,-19.9197,7.13074,-1.08371,0.760441,-0.27737
49298,0.01995136,1.20778,-20.0074,7.01864,-0.398461,0.813777,-0.832591
49299,0.01995136,1.91057,-19.055,6.18929,0.349173,0.767364,0.258228
49300,0.01995136,2.2159,-18.4833,6.16794,-0.0427779,1.26313,-0.336596
49301,0.01995136,1.19898,-18.9808,6.39218,-0.458355,1.15853,-1.33528
49302,0.01995136,0.797988,-18.6887,6.70944,-0.331609,0.225162,-0.0872121
49303,0.01995136,2.47126,-19.106,6.33212,-1.10731,0.538339,-0.536802
49304,0.01995136,1.355,-18.452,7.36493,-0.392642,0.402894,0.156129
49305,0.01995136,1.48052,-18.9406,7.63515,-0.0282764,0.85372,0.13088
49306,0.01995136,1.98487,-18.9881,7.26369,0.00808451,0.474853,-1.44749
49307,0.01995136,1.58559,-19.1103,7.09983,0.934671,1.38298,-0.907632
49308,0.01995136,1.38075,-18.3598,6.41953,-0.842559,0.584185,0.287482
49309,0.01995136,1.35399,-18.6957,6.40675,-0.0992814,1.75007,-0.893429
49310,0.01995136,1.78011,-18.5615,7.20665,0.141468,0.0405608,-0.856761
49311,0.01995136,1.84742,-19.3424,6.13904,-0.490129,0.523594,0.469597
49312,0.01995136,1.35434,-19.1054,6.00912,-0.622728,1.39097,-0.781362
49313,0.01995136,0.505772,-18.5558,6.61145,-0.383071,0.71662,-0.327748
49314,0.01995136,1.06843,-19.15,6.94737,-0.387325,0.0655764,-1.14449
49315,0.01995136,2.44983,-18.7867,7.46565,-0.0687018,0.487984,-0.64715
49316,0.01995136,1.80873,-19.3734,7.36728,-0.77319,0.00304616,-0.849138
49317,0.01995136,1.69271,-18.2038,6.33749,0.235733,0.912399,-0.64341
49318,0.01995136,2.44423,-19.8582,6.30258,-0.753844,0.686645,-0.252562
49319,0.01995136,1.49953,-19.2609,6.77261,-0.138204,1.90303,0.923652
49320,0.01995136,1.17925,-18.1439,6.28772,-0.281144,1.15006,-0.150926
49321,0.01995136,2.1796,-19.7528,6.83761,-0.34656,-0.127942,-0.306748
49322,0.01995136,2.39525,-18.5658,6.82028,-0.913556,1.2563,-1.19767
49323,0.01995136,1.29751,-18.9676,6.39397,-0.346769,-0.246766,-0.00730595
49324,0.01995136,1.58055,-18.7289,6.86562,-1.86372,0.836156,0.450752
49325,0.01995136,2.50869,-18.4527,6.63717,-0.0159802,0.284054,0.03999
49326,0.01995136,1.09681,-19.1248,6.67584,-0.67111,-0.224965,-0.80539
49327,0.01995136,1.61206,-18.7234,7.06635,-1.25195,-0.256573,-0.843662
49328,0.01995136,1.74568,-18.548,6.90338,-0.290293,-0.537448,-0.209972
49329,0.01995136,1.03136,-19.1028,6.51027,0.229562,1.43475,-0.881206
49330,0.01995136,1.75012,-18.5399,6.10458,0.0141619,1.41595,-0.756671
49331,0.01995136,1.59312,-18.5456,6.62829,-0.329342,2.16661,-0.12658
49332,0.01995136,1.22933,-19.5411,6.70463,0.230865,1.3441,-1.14818
49333,0.01995136,1.54561,-19.0758,6.27875,0.501698,1.60301,-0.149564
49334,0.01995136,2.10867,-19.8734,6.48919,-0.810026,0.225464,-0.0574603
49335,0.01995136,1.68073,-19.1283,5.98355,-0.808156,0.479869,0.253974
49336,0.01995136,1.86068,-18.5573,7.7722,-0.00590923,0.754595,-0.394784
49337,0.01995136,2.39755,-18.4482,6.63217,0.212783,0.281652,-0.0414104
49338,0.01995136,2.15671,-19.5795,7.54666,-0.0454366,1.15955,-0.761292
49339,0.01995136,0.943762,-20.1592,6.9527,-0.527584,1.10193,-0.498356
49340,0.01995136,2.4217,-19.4954,7.24464,-0.0457514,0.453494,0.203531
49341,0.01995136,1.43841,-18.4489,7.58093,-0.974346,1.04924,-0.214724
49342,0.01995136,0.755451,-18.8096,6.23698,-0.625021,1.2485,-0.133399
49343,0.01995136,1.82034,-18.475,7.19734,-0.952123,-0.0267188,-0.0105498
49344,0.01995136,1.81267,-19.4102,5.85547,-0.813315,0.629741,0.00734234
49345,0.01995136,1.99223,-17.7858,6.76233,-0.715715,1.12923,-0.0112192
49346,0.01995136,0.760573,-18.5997,6.77442,-0.330095,1.24097,-1.04893
49347,0.01995136,2.22145,-19.0986,6.93384,-0.562091,1.27148,0.982853
49348,0.01995136,2.90167,-18.5549,7.00499,-0.398534,0.640505,-0.847106
49349,0.01995136,2.00789,-19.9925,6.65462,-0.187314,0.63084,-1.16185
49350,0.01995136,2.21231,-19.3753,7.1515,-1.53064,1.11662,-0.198886
49351,0.01995136,1.64225,-18.2849,6.30185,-1.06531,0.867171,0.197347
49352,0.01995136,1.27673,-20.1244,6.61879,-0.520746,1.48626,-0.40114
49353,0.01995136,1.78763,-19.8715,7.21258,-0.443722,0.933642,0.473386
49354,0.01995136,2.25134,-19.7512,6.16407,-0.215838,0.257311,-0.476054
49355,0.01995136,0.757958,-19.0965,6.6627,-0.719559,0.335394,-1.01637
49356,0.01995136,1.58801,-18.1801,6.91923,-1.13354,1.4115,-0.818895
49357,0.01995136,2.23626,-19.0242,7.3231,-0.11267,0.198385,-1.14722
49358,0.01995136,1.22278,-19.3894,7.05517,-0.264972,-0.292443,-0.589588
49359,0.01995136,1.57651,-18.8415,6.14158,-1.41148,1.08138,-0.0741553
49360,0.01995136,1.99219,-19.3502,7.27797,-1.17325,1.03039,-1.28768
49361,0.01995136,2.42445,-18.4367,6.64551,0.213617,1.55143,-0.224888
49362,0.01995136,1.77193,-19.3188,6.9038,0.612957,-0.0262803,0.777702
49363,0.01995136,2.19108,-19.0388,6.7315,0.0225493,-0.379628,0.430946
49364,0.01995136,1.23872,-19.1939,7.36656,-0.314825,0.194627,-1.11235
49365,0.01995136,1.4785,-19.1034,6.35711,-1.43953,1.72859,-0.289226
49366,0.01995136,2.6003,-19.4366,7.14541,-0.941112,1.22031,0.14763
49367,0.01995136,1.21413,-18.6679,6.89064,0.822208,1.03059,-0.369691
49368,0.01995136,1.66607,-19.4447,6.27475,-0.466643,1.96925,-0.159951
49369,0.01995136,1.0297,-17.8603,6.81796,-0.50757,0.372653,-0.447566
49370,0.01995136,1.6603,-19.593,7.18991,0.293539,-0.0170955,-0.554766
49371,0.01995136,1.754,-17.846,6.53097,-0.775127,1.14816,0.0525214
49372,0.01995136,0.612878,-19.079,6.23384,-0.586023,0.655071,-0.796517
49373,0.01995136,1.71625,-19.8026,7.74084,-0.746427,1.00361,-0.662296
49374,0.01995136,2.75204,-18.4844,6.24803,-0.2417,1.28021,-0.554813
49375,0.01995136,2.5252,-18.3805,5.92253,-0.451052,0.974696,-0.126645
49376,0.01995136,1.76906,-18.1958,7.25496,-0.183061,0.135244,0.0391419
49377,0.01995136,1.66697,-19.2108,7.4954,-0.679203,1.8787,-0.357908
49378,0.01995136,0.858105,-19.4877,6.95526,-1.31431,0.669106,-0.331322
49379,0.01995136,1.59809,-19.3115,6.56394,-1.07445,1.50958,0.950244
49380,0.01995136,3.03969,-19.3542,6.59157,-0.951718,0.915774,-0.477732
49381,0.01995136,1.26561,-20.0731,7.02447,-0.9961,1.08908,0.027582
49382,0.01995136,1.77904,-18.3981,7.10108,0.314543,0.177761,0.21489
49383,0.01995136,1.77151,-18.0701,5.91408,-0.627613,0.801941,-0.681435
49384,0.01995136,2.45877,-18.2137,7.18047,-1.11445,0.966574,-0.246046
49385,0.01995136,0.978201,-18.2587,7.30472,-0.360864,1.46825,-0.416156
49386,0.01995136,1.56304,-19.2731,6.65919,0.907469,1.80274,0.258106
49387,0.01995136,1.67625,-19.3432,6.89111,-0.156115,0.853382,1.37449
49388,0.01995136,0.370762,-19.5507,6.78961,-0.148015,0.550384,-0.166924
49389,0.01995136,1.87724,-19.5727,7.15401,-0.138912,1.03251,0.804771
49390,0.01995136,2.67231,-18.3905,6.4058,-1.02466,1.05923,-0.64513
49391,0.01995136,2.67919,-19.7049,5.98481,-0.549475,0.723618,-0.165329
49392,0.01995136,0.713044,-19.0925,7.33415,-0.747448,1.00916,-0.956679
49393,0.01995136,1.534,-19.0714,5.50872,-0.432136,0.705614,-0.620177
49394,0.01995136,2.5456,-18.6431,6.78322,-1.2587,0.177051,-0.32423
49395,0.01995136,1.58166,-19.8729,7.67461,-0.262186,0.429288,-0.108999
49396,0.01995136,1.75651,-18.4299,6.21003,0.336761,0.553491,0.157954
49397,0.01995136,2.07509,-18.6097,6.93041,-1.36457,1.8411,0.0428748
49398,0.01995136,2.64121,-19.2588,6.47666,-0.662562,-0.0432597,-0.464727
49399,0.01995136,1.49086,-18.6896,8.00067,-0.467409,0.539387,-0.618778
49400,0.01995136,1.16185,-18.8715,6.28771,-1.38585,0.594785,-0.774962
49401,0.01995136,1.77738,-19.4565,7.2089,-0.48686,2.1292,-0.0706799
49402,0.01995136,2.50653,-17.9216,6.78869,-0.587054,1.43817,-0.143164
49403,0.01995136,0.701979,-19.8277,6.84501,-0.0164767,1.28641,-0.719934
49404,0.01995136,2.73456,-19.4824,7.22859,-0.543873,1.53219,-0.124525
49405,0.01995136,2.14815,-19.6226,6.59278,-1.24881,0.029843,-0.694604
49406,0.01995136,2.90543,-19.9849,6.55228,-0.513929,1.02452,-0.0092774
49407,0.01995136,0.703967,-18.32,7.11009,-0.76524,0.476005,0.0257831
49408,0.01995136,1.99341,-18.7615,7.19008,0.120203,-0.220466,0.298803
49409,0.01995136,0.974077,-18.9832,7.54224,-0.916174,0.349277,-0.0670739
49410,0.01995136,1.4044,-18.8354,7.01418,-0.154976,0.0881463,-1.70545
49411,0.01995136,0.639822,-17.789,6.88523,-0.383861,0.642706,-0.279664
49412,0.01995136,1.16794,-18.0651,6.58983,-1.17892,0.508209,-0.482377
49413,0.01995136,1.98915,-17.9766,6.02844,-0.794049,0.51746,-0.289263
49414,0.01995136,2.34238,-18.22,7.03546,0.405822,0.981083,-0.753692
49415,0.01995136,2.79484,-19.3994,6.3073,-0.718258,1.44595,-0.104631
49416,0.01995136,3.05521,-18.8044,7.25826,0.0381791,1.03307,-0.506687
49417,0.01995136,1.07008,-19.363,6.90716,0.0703605,0.794375,-1.50255
49418,0.01995136,1.81679,-18.4076,7.57043,-0.935202,0.297911,-0.783129
49419,0.01995136,1.9509,-19.4136,6.95083,-1.31403,2.06197,-0.914471
49420,0.01995136,1.36229,-19.1185,7.585,-0.108016,1.00428,-1.27542
49421,0.01995136,0.878583,-18.3896,7.07529,-0.279691,1.53092,0.145771
49422,0.01995136,2.6099,-18.4067,7.07023,0.423904,1.0659,-0.343644
49423,0.01995136,2.84278,-19.5502,6.95402,-1.19517,0.9868,-0.151711
49424,0.01995136,1.34727,-19.0271,6.17261,0.470644,0.223954,-0.650369
49425,0.01995136,0.937403,-18.9771,7.25741,-1.26081,1.02173,-0.898637
49426,0.01995136,2.15382,-18.7379,7.07548,-0.084437,-0.427736,0.0449372
49427,0.01995136,0.564418,-19.7105,6.25581,-0.854291,0.706767,-0.530764
49428,0.01995136,2.42632,-19.4267,6.79155,0.590769,1.14077,0.260048
49429,0.01995136,1.59815,-18.4876,7.53548,-0.707163,1.27702,0.414881
49430,0.01995136,1.71109,-18.2351,6.21597,-1.26207,0.912557,0.02675
49431,0.01995136,3.02223,-19.0726,6.29114,0.0225081,1.06646,-0.709271
49432,0.01995136,1.79262,-18.6539,7.53354,-1.2591,1.44323,-0.616904
49433,0.01995136,2.67997,-18.9777,5.64341,-0.643455,0.937658,-0.574415
49434,0.01995136,2.15775,-19.4502,6.31413,-1.42848,0.247443,-0.446772
49435,0.01995136,2.03266,-19.1282,6.11108,0.280622,1.43853,-1.04481
49436,0.01995136,2.65056,-19.8342,7.45265,-0.923056,1.15625,-0.46605
49437,0.01995136,1.57729,-19.8761,8.0173,-0.349914,1.12458,-0.436734
49438,0.01995136,2.1082,-18.5099,7.43613,0.362209,1.46626,-0.250887
49439,0.01995136,2.17443,-20.4551,6.93767,-0.412657,0.520594,0.13025
49440,0.01995136,0.722931,-18.661,6.69133,-1.2708,1.10401,-0.789596
49441,0.01995136,2.36641,-19.4293,7.60949,-0.754449,0.701439,-1.1082
49442,0.01995136,0.888273,-18.5125,7.11636,-0.93382,0.700255,0.41896
49443,0.01995136,2.09574,-19.5077,5.92556,-0.0776398,1.4309,0.139129
49444,0.01995136,2.20946,-18.2199,7.21459,-0.336251,-0.0815529,-0.563848
49445,0.01995136,2.18186,-19.3475,7.21255,0.0550771,0.456372,0.73771
49446,0.01995136,2.47157,-20.233,6.8662,0.0854721,1.36396,-0.34477
49447,0.01995136,1.41563,-18.3274,7.35615,-0.427436,0.000978112,0.115209
49448,0.01995136,2.14551,-18.7269,6.97118,-1.66261,1.23401,-1.15823
49449,0.01995136,1.81415,-19.4406,7.59541,0.206454,0.773586,0.386706
49450,0.01995136,1.09592,-18.5919,7.3749,-0.763004,0.042914,0.041955
49451,0.01995136,2.0539,-18.6691,5.86606,-0.470729,0.403964,-1.09469
49452,0.01995136,1.77707,-18.5928,6.9298,0.0222955,1.005,-1.91894
49453,0.01995136,1.85836,-18.2817,7.33282,-0.677994,1.79189,-0.0358565
49454,0.01995136,1.76402,-18.9666,8.24285,-0.599406,1.11028,-0.175527
49455,0.01995136,2.80987,-19.7324,6.45995,-0.256642,1.19739,-1.0253
49456,0.01995136,1.95341,-17.9982,5.86448,-0.890977,0.783694,-0.637072
49457,0.01995136,1.04428,-18.7468,7.25787,-1.10781,0.15629,0.101557
49458,0.01995136,2.59293,-18.3319,7.43051,-1.01807,1.24452,-0.57589
49459,0.01995136,1.72119,-18.9066,7.16908,-1.42782,2.0888,0.0691858
49460,0.01995136,2.77025,-19.4778,6.41599,-1.06515,0.295314,-0.185038
49461,0.01995136,3.11174,-18.8733,6.84227,-0.26274,1.59737,-0.533163
49462,0.01995136,1.54592,-19.2789,6.2831,-1.42523,0.345884,-1.14407
49463,0.01995136,2.50672,-19.4466,7.08984,-1.2225,0.962737,-1.15121
49464,0.01995136,3.0596,-19.056,7.34134,0.151199,0.745851,-0.165121
49465,0.01995136,1.9402,-19.9437,6.26939,-0.179699,0.844773,0.524802
49466,0.01995136,1.31967,-19.7617,7.38799,0.455646,0.647807,-0.0893558
49467,0.01995136,0.567342,-17.9619,6.58244,-0.920601,0.758335,-0.56926
49468,0.01995136,3.22235,-19.2799,6.85739,-0.0701315,0.309868,-0.556076
49469,0.01995136,2.6818,-19.3507,8.115,-0.357885,0.932238,-0.376523
49470,0.01995136,2.79607,-19.038,5.63414,-0.327708,1.17789,-0.328583
49471,0.01995136,0.278342,-18.2465,6.53731,-0.236163,0.750996,-0.768361
49472,0.01995136,1.99479,-18.5632,6.54687,0.768989,1.63873,-0.564926
49473,0.01995136,2.19249,-20.2716,5.77609,-0.668866,0.772044,-0.307277
49474,0.01995136,1.0434,-20.2411,7.58556,-0.425391,1.07689,-0.734881
49475,0.01995136,2.15428,-19.1707,5.57768,-0.564636,1.18595,0.158141
49476,0.01995136,1.63859,-18.4697,7.18837,-0.266548,2.07061,0.0581609
49477,0.01995136,1.45538,-20.0692,7.69555,-0.408647,1.12992,0.170849
49478,0.01995136,1.42044,-18.5991,8.05902,0.132117,0.896487,-0.351627
49479,0.01995136,2.92604,-19.1158,6.63719,-0.684568,0.113155,0.134174
49480,0.01995136,0.659363,-18.0424,5.8596,-0.518523,0.766824,-0.476054
49481,0.01995136,1.0163,-17.801,6.40651,-1.03672,0.633369,-0.372662
49482,0.01995136,0.258672,-19.8681,7.12193,-0.396883,1.08365,-0.719955
49483,0.01995136,1.7293,-18.5945,7.28744,-0.703297,0.491295,0.860649
49484,0.01995136,1.59464,-19.1326,6.92114,-1.97614,0.77091,-1.74101
49485,0.01995136,1.64827,-19.5561,6.79663,-0.541794,-0.454159,0.509016
49486,0.01995136,1.00646,-18.011,7.87203,-0.508681,1.15438,-0.457524
49487,0.01995136,0.0880899,-19.8642,6.96292,-0.217836,1.01981,-0.205175
49488,0.01995136,0.872624,-18.9945,7.96335,-0.574106,1.36867,-0.249977
49489,0.01995136,2.98628,-18.2026,6.62109,0.26662,0.894565,-0.502923
49490,0.01995136,0.842684,-18.5161,6.55717,0.174159,1.70333,-0.398866
49491,0.01995136,0.9687,-18.3758,7.80433,0.0270871,0.824436,0.0121615
49492,0.01995136,1.16669,-19.1281,8.02985,-0.959025,1.06217,-0.11163
49493,0.01995136,1.28855,-20.1299,7.02816,0.375464,0.54802,-0.00240308
49494,0.01995136,2.34854,-19.2361,6.3896,-0.859774,2.04388,-0.545864
49495,0.01995136,1.71157,-17.7614,7.01205,-0.891621,0.104518,-0.397551
49496,0.01995136,0.936445,-18.6144,6.85894,-1.0398,1.68672,0.26139
49497,0.01995136,1.591,-18.5689,6.30132,-0.400031,2.10269,0.0144931
49498,0.01995136,2.48585,-19.6088,6.86117,0.762024,0.879228,-0.43372
49499,0.01995136,0.0033772,-19.2292,7.02347,-0.243339,0.696153,-0.7848
49500,0.01995136,1.24584,-18.0537,7.52606,-0.0739546,1.48075,-0.116357
49501,0.01995136,2.25274,-17.734,5.80518,-0.615054,0.795299,-0.0816973
49502,0.01995136,1.86557,-18.5673,7.7714,-0.125872,0.282092,0.256811
49503,0.01995136,1.38427,-19.0701,5.56469,-0.589626,1.47748,-0.70725
49504,0.01995136,3.1359,-18.9508,6.8983,-0.408244,0.913991,0.464484
49505,0.01995136,2.52021,-19.8146,6.58492,-0.013008,1.36264,-1.17817
49506,0.01995136,2.07868,-17.5373,7.14177,0.0310859,0.563577,-0.0244816
49507,0.01995136,0.536054,-18.8809,6.09886,0.230601,0.575299,-0.43902
49508,0.01995136,1.49897,-18.898,6.50329,-0.541587,1.38628,1.23637
49509,0.01995136,2.55838,-18.5878,5.45035,-0.363069,1.18097,-0.596222
49510,0.01995136,1.83879,-19.4048,7.02721,-1.68418,0.536923,-1.44227
49511,0.01995136,0.861899,-18.1231,6.70837,-0.90146,1.3027,-1.06817
49512,0.01995136,1.8265,-19.0252,7.29564,0.629029,0.463898,0.64398
49513,0.01995136,0.377063,-19.3855,6.21437,-0.403186,1.47497,-0.609638
49514,0.01995136,0.968025,-18.7742,8.10595,-0.497073,0.63755,-0.838456
49515,0.01995136,2.45321,-18.4919,5.82559,-0.448978,1.37792,0.172585
49516,0.01995136,1.50232,-18.2683,8.17891,-0.3184,0.414463,-0.350796
49517,0.01995136,1.93043,-20.363,7.53348,-0.432288,0.541467,0.186776
49518,0.01995136,2.54115,-17.9421,6.49247,-1.07071,0.445635,-0.727694
49519,0.01995136,2.28575,-19.9273,7.27255,-0.972043,0.446522,-1.08918
49520,0.01995136,1.87302,-19.0508,6.41384,-0.0358244,-0.745805,-0.768711
49521,0.01995136,2.16606,-18.2677,6.48304,0.577196,1.32692,0.0150696
49522,0.01995136,1.1957,-19.5788,7.04324,0.19574,1.09672,0.730195
49523,0.01995136,1.70217,-19.7467,6.36398,-0.102029,0.568077,0.779258
49524,0.01995136,1.67303,-18.5497,8.26149,-0.655303,0.981302,0.0776063
49525,0.01995136,1.5945,-18.9361,6.34872,-0.447104,1.41685,1.09781
49526,0.01995136,0.0477538,-19.6785,6.66731,0.0850656,0.853656,-0.247399
49527,0.01995136,1.65081,-19.3417,7.81582,0.339677,0.667533,-0.910846
49528,0.01995136,1.40126,-19.7308,7.02951,-0.652994,0.269046,0.763995
49529,0.01995136,1.747,-17.8245,7.5124,-0.816294,0.394154,0.0833794
49530,0.01995136,2.36442,-18.2907,6.03022,-0.409068,1.62682,0.0405941
49531,0.01995136,1.86959,-18.7815,7.25065,-0.7126,2.13936,0.380187
49532,0.01995136,2.01586,-19.1565,5.25231,-0.503361,0.388691,-0.241699
49533,0.01995136,1.14466,-18.3223,6.70118,0.0108133,1.19341,0.717028
49534,0.01995136,2.28226,-18.6642,8.26374,-0.515088,0.399948,-0.502028
49535,0.01995136,2.37769,-17.9212,7.22342,-0.901348,0.318437,-0.856594
49536,0.01995136,0.511475,-19.5746,6.8957,0.330993,0.913861,0.145863
49537,0.01995136,2.17256,-19.5739,7.36169,0.280841,1.74408,-0.0838383
